"MunicipalityCode";"IndicatorID";"Year";"ValueRaw";"ValueParsed";"Source"
"DC14";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC14";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC14";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC14";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC14";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC14";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC14";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"DC14";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC14";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC14";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC14";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"DC14";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC14";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC14";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC14";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC14";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC14";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC14";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC14";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC14";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"DC14";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC14";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC14";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC15";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC15";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC15";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"DC15";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"DC15";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC15";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC15";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC15";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"DC15";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC15";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC15";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC15";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC15";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC15";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC15";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC15";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC15";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"DC15";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC15";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC15";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC44";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC44";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC44";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"DC44";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"DC44";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC44";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC44";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC44";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"DC44";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC44";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC44";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC44";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC44";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC44";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC44";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC44";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC44";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"DC44";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC44";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC44";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"EC101";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"EC101";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"EC101";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"EC101";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"EC101";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC101";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"EC101";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"EC101";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"EC101";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"EC101";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"EC101";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"EC101";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"EC101";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"EC101";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"EC101";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"EC101";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"EC101";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"EC101";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"EC101";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC101";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"EC102";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"EC102";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"EC102";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"EC102";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC102";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"EC102";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"EC102";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
