MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed,Municipality,Province,MIIF_Category,Latitude,Longitude
EC108,AUDIT_CLEAN,Governance,10.359611603393986,10.359611603393986,Kouga,EC,C1,-34.4178268764129,24.762658527647822
EC108,UNAUTH_PCT,Governance,1.154017288811776,1.154017288811776,Kouga,EC,C1,-34.4178268764129,24.762658527647822
EC109,POP_2022,Demographics,28.83177512282635,28.83177512282635,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,POP_DENSITY,Demographics,31.679620066289086,31.679620066289086,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,POP_GROWTH_PCT,Demographics,16.129876708554384,16.129876708554384,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,PCT_WATER,Infrastructure,46.62063715335949,46.62063715335949,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,PCT_SAN,Infrastructure,3.1564966725818593,3.1564966725818593,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,PCT_ELEC,Infrastructure,21.86112502454882,21.86112502454882,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,REV_PC,Finance,18.302517301339986,18.302517301339986,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,GRANT_PCT,Finance,29.06825459321321,29.06825459321321,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,SURPLUS_PCT,Finance,35.57728569294478,35.57728569294478,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,POV_PCT,Poverty,9.842141007529108,9.842141007529108,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,GINI,Poverty,44.485653549124564,44.485653549124564,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,HIV_PCT,Health,31.260047366693996,31.260047366693996,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,MORT_CHILD,Health,7.838925066238211,7.838925066238211,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,MURDER,Safety,9.17182880794062,9.17182880794062,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,CRIME,Safety,29.753614141413774,29.753614141413774,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,AUDIT_CLEAN,Governance,25.580653644272918,25.580653644272918,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC109,UNAUTH_PCT,Governance,27.93159772850733,27.93159772850733,Kou-Kamma,EC,C1,-34.143153954536665,25.573108724590842
EC121,POP_2022,Demographics,29.44035086939564,29.44035086939564,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,POP_DENSITY,Demographics,34.51119679020361,34.51119679020361,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,POP_GROWTH_PCT,Demographics,48.952992196965994,48.952992196965994,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,PCT_WATER,Infrastructure,7.777901981648835,7.777901981648835,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,PCT_SAN,Infrastructure,6.560568141984106,6.560568141984106,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,PCT_ELEC,Infrastructure,8.13352284225235,8.13352284225235,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,REV_PC,Finance,35.778333343374136,35.778333343374136,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,GRANT_PCT,Finance,54.89894757292891,54.89894757292891,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,SURPLUS_PCT,Finance,21.37321123520979,21.37321123520979,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,POV_PCT,Poverty,20.03399688319309,20.03399688319309,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,GINI,Poverty,4.0798572522075105,4.0798572522075105,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,HIV_PCT,Health,13.339265544079769,13.339265544079769,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,MORT_CHILD,Health,18.845422250095705,18.845422250095705,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,MURDER,Safety,21.83222745490547,21.83222745490547,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,CRIME,Safety,30.771622459618342,30.771622459618342,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,AUDIT_CLEAN,Governance,23.76507338355106,23.76507338355106,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC121,UNAUTH_PCT,Governance,50.986792210868146,50.986792210868146,Mbhashe,EC,C1,-33.01603504321006,25.665137260736444
EC122,POP_2022,Demographics,16.479653886372624,16.479653886372624,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,POP_DENSITY,Demographics,12.753640810489138,12.753640810489138,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,POP_GROWTH_PCT,Demographics,39.57751077040923,39.57751077040923,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,PCT_WATER,Infrastructure,0.7128413985223858,0.7128413985223858,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,PCT_SAN,Infrastructure,37.79383410640004,37.79383410640004,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,PCT_ELEC,Infrastructure,32.05106367452534,32.05106367452534,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,REV_PC,Finance,27.051150201636652,27.051150201636652,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,GRANT_PCT,Finance,61.76552214298525,61.76552214298525,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,SURPLUS_PCT,Finance,17.55585109410564,17.55585109410564,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,POV_PCT,Poverty,71.20596341048156,71.20596341048156,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,GINI,Poverty,25.491371015438013,25.491371015438013,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,HIV_PCT,Health,4.459671100595436,4.459671100595436,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,MORT_CHILD,Health,31.398391619896508,31.398391619896508,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,MURDER,Safety,8.475095993624638,8.475095993624638,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,CRIME,Safety,14.964883043729994,14.964883043729994,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,AUDIT_CLEAN,Governance,37.940666000309825,37.940666000309825,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC122,UNAUTH_PCT,Governance,41.111641773002496,41.111641773002496,Mnquma,EC,C1,-33.40863024448847,25.350352200730427
EC123,POP_2022,Demographics,27.556645994914838,27.556645994914838,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,POP_DENSITY,Demographics,59.74810290092802,59.74810290092802,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,POP_GROWTH_PCT,Demographics,63.15015516042268,63.15015516042268,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,PCT_WATER,Infrastructure,68.72603513126582,68.72603513126582,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,PCT_SAN,Infrastructure,50.588268142514444,50.588268142514444,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,PCT_ELEC,Infrastructure,67.26857424171398,67.26857424171398,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,REV_PC,Finance,2.3840314405188465,2.3840314405188465,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,GRANT_PCT,Finance,33.64186902743075,33.64186902743075,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,SURPLUS_PCT,Finance,22.659894873531474,22.659894873531474,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,POV_PCT,Poverty,42.38451722254784,42.38451722254784,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,GINI,Poverty,28.571015616065253,28.571015616065253,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,HIV_PCT,Health,36.67684316100535,36.67684316100535,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,MORT_CHILD,Health,77.64349760408099,77.64349760408099,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,MURDER,Safety,36.60560407159243,36.60560407159243,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,CRIME,Safety,48.275846343804275,48.275846343804275,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,AUDIT_CLEAN,Governance,35.354613401515294,35.354613401515294,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC123,UNAUTH_PCT,Governance,41.51426575913668,41.51426575913668,Great Kei,EC,B3,-34.49247188320851,25.117441618883817
EC124,POP_2022,Demographics,60.12033360872143,60.12033360872143,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,POP_DENSITY,Demographics,68.96648131946318,68.96648131946318,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,POP_GROWTH_PCT,Demographics,83.30615071094354,83.30615071094354,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,PCT_WATER,Infrastructure,92.94787995206659,92.94787995206659,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,PCT_SAN,Infrastructure,66.19240163818334,66.19240163818334,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,PCT_ELEC,Infrastructure,71.79093772071204,71.79093772071204,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,REV_PC,Finance,36.98270981628866,36.98270981628866,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,GRANT_PCT,Finance,58.24246515168759,58.24246515168759,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,SURPLUS_PCT,Finance,78.80578929767178,78.80578929767178,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,POV_PCT,Poverty,77.31937276834307,77.31937276834307,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,GINI,Poverty,64.232194655901,64.232194655901,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,HIV_PCT,Health,77.72787919135905,77.72787919135905,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,MORT_CHILD,Health,69.81533417987637,69.81533417987637,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,MURDER,Safety,84.00612516518643,84.00612516518643,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,CRIME,Safety,65.78718313914223,65.78718313914223,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,AUDIT_CLEAN,Governance,52.8860336885793,52.8860336885793,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC124,UNAUTH_PCT,Governance,66.71682513866047,66.71682513866047,Amahlathi,EC,A,-34.26261303226787,26.664234866217583
EC126,POP_2022,Demographics,28.611887517055514,28.611887517055514,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,POP_DENSITY,Demographics,37.65771472770099,37.65771472770099,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,POP_GROWTH_PCT,Demographics,42.96825650429567,42.96825650429567,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,PCT_WATER,Infrastructure,4.4692681481083625,4.4692681481083625,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,PCT_SAN,Infrastructure,39.035372018819686,39.035372018819686,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,PCT_ELEC,Infrastructure,39.550586745335906,39.550586745335906,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,REV_PC,Finance,6.75142439720139,6.75142439720139,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,GRANT_PCT,Finance,15.757959162421225,15.757959162421225,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,SURPLUS_PCT,Finance,57.410819772282636,57.410819772282636,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,POV_PCT,Poverty,20.319397368546475,20.319397368546475,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,GINI,Poverty,74.85840624805971,74.85840624805971,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,HIV_PCT,Health,29.961602936473078,29.961602936473078,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,MORT_CHILD,Health,38.16072353762534,38.16072353762534,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,MURDER,Safety,62.33748796997215,62.33748796997215,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,CRIME,Safety,32.62054232386839,32.62054232386839,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,AUDIT_CLEAN,Governance,9.953120386183976,9.953120386183976,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC126,UNAUTH_PCT,Governance,27.805450966114197,27.805450966114197,Ngqushwa,EC,C1,-34.31069333961219,26.019244601868174
EC129,POP_2022,Demographics,39.28778527619818,39.28778527619818,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,POP_DENSITY,Demographics,12.705166955968693,12.705166955968693,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,POP_GROWTH_PCT,Demographics,34.883358573183536,34.883358573183536,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,PCT_WATER,Infrastructure,25.156158120051266,25.156158120051266,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,PCT_SAN,Infrastructure,58.48715514374868,58.48715514374868,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,PCT_ELEC,Infrastructure,40.692237483705114,40.692237483705114,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,REV_PC,Finance,34.3440850170486,34.3440850170486,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,GRANT_PCT,Finance,37.87636138754848,37.87636138754848,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,SURPLUS_PCT,Finance,44.462440368123325,44.462440368123325,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,POV_PCT,Poverty,52.3362839937956,52.3362839937956,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,GINI,Poverty,20.005755426612374,20.005755426612374,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,HIV_PCT,Health,19.168247347574564,19.168247347574564,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,MORT_CHILD,Health,62.0935843080506,62.0935843080506,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,MURDER,Safety,31.753262555905387,31.753262555905387,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,CRIME,Safety,11.663158148062518,11.663158148062518,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,AUDIT_CLEAN,Governance,48.87625418766209,48.87625418766209,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC129,UNAUTH_PCT,Governance,49.267396120653736,49.267396120653736,Raymond Mhlaba,EC,B3,-34.35146358904351,26.065786506437124
EC131,POP_2022,Demographics,9.385694854865871,9.385694854865871,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,POP_DENSITY,Demographics,44.58963430927213,44.58963430927213,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,POP_GROWTH_PCT,Demographics,54.71166184856747,54.71166184856747,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,PCT_WATER,Infrastructure,47.48772903412526,47.48772903412526,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,PCT_SAN,Infrastructure,52.63962967522791,52.63962967522791,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,PCT_ELEC,Infrastructure,11.914618038185019,11.914618038185019,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,REV_PC,Finance,46.62080309992391,46.62080309992391,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,GRANT_PCT,Finance,33.947604810591066,33.947604810591066,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,SURPLUS_PCT,Finance,30.344196825507105,30.344196825507105,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,POV_PCT,Poverty,57.411112188394526,57.411112188394526,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,GINI,Poverty,69.5854902134846,69.5854902134846,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,HIV_PCT,Health,75.88740109200718,75.88740109200718,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,MORT_CHILD,Health,66.2961574301181,66.2961574301181,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,MURDER,Safety,37.80531636739633,37.80531636739633,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,CRIME,Safety,47.05440326052686,47.05440326052686,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,AUDIT_CLEAN,Governance,55.33645743568488,55.33645743568488,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC131,UNAUTH_PCT,Governance,42.42355898598924,42.42355898598924,Inxuba Yethemba,EC,B3,-33.70752451694707,25.521681051170955
EC135,POP_2022,Demographics,47.61528375823089,47.61528375823089,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,POP_DENSITY,Demographics,61.47506263752364,61.47506263752364,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,POP_GROWTH_PCT,Demographics,43.81434707948136,43.81434707948136,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,PCT_WATER,Infrastructure,30.414261272526772,30.414261272526772,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,PCT_SAN,Infrastructure,36.71053868328283,36.71053868328283,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,PCT_ELEC,Infrastructure,57.67820755467485,57.67820755467485,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,REV_PC,Finance,45.05986582399912,45.05986582399912,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,GRANT_PCT,Finance,51.804199537366756,51.804199537366756,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,SURPLUS_PCT,Finance,58.401584844043796,58.401584844043796,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,POV_PCT,Poverty,37.50317074204781,37.50317074204781,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,GINI,Poverty,60.12496327259612,60.12496327259612,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,HIV_PCT,Health,52.57685206916789,52.57685206916789,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,MORT_CHILD,Health,20.303738261770427,20.303738261770427,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,MURDER,Safety,73.84609582372488,73.84609582372488,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,CRIME,Safety,34.985105124861676,34.985105124861676,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,AUDIT_CLEAN,Governance,11.898093136296325,11.898093136296325,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC135,UNAUTH_PCT,Governance,24.099125808273953,24.099125808273953,Intsika Yethu,EC,B2,-33.92038126306772,25.272606152285306
EC136,POP_2022,Demographics,29.57909678643356,29.57909678643356,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,POP_DENSITY,Demographics,51.04346637315067,51.04346637315067,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,POP_GROWTH_PCT,Demographics,44.522989889075255,44.522989889075255,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,PCT_WATER,Infrastructure,43.263360647188144,43.263360647188144,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,PCT_SAN,Infrastructure,62.39403930964958,62.39403930964958,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,PCT_ELEC,Infrastructure,56.797507223854076,56.797507223854076,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,REV_PC,Finance,56.320957412885726,56.320957412885726,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,GRANT_PCT,Finance,58.19656914657385,58.19656914657385,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,SURPLUS_PCT,Finance,62.32269336004477,62.32269336004477,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
EC136,POV_PCT,Poverty,7.840933164451144,7.840933164451144,Emalahleni,EC,B1,-33.67696389925896,25.372508259829612
