MunicipalityCode,IndicatorColumn,Theme,Value,ValueParsed
EC138,CRIME,Safety,52.644691443584954,52.644691443584954
EC138,AUDIT_CLEAN,Governance,17.11265759573954,17.11265759573954
EC138,UNAUTH_PCT,Governance,28.794963071974262,28.794963071974262
EC139,POP_2022,Demographics,13.560748954195617,13.560748954195617
EC139,POP_DENSITY,Demographics,44.1004744069504,44.1004744069504
EC139,POP_GROWTH_PCT,Demographics,63.90251913853068,63.90251913853068
EC139,PCT_WATER,Infrastructure,33.45287640358292,33.45287640358292
EC139,PCT_SAN,Infrastructure,31.062286025921807,31.062286025921807
EC139,PCT_ELEC,Infrastructure,12.707660738641465,12.707660738641465
EC139,REV_PC,Finance,30.414146928953837,30.414146928953837
EC139,GRANT_PCT,Finance,3.1441148055694477,3.1441148055694477
EC139,SURPLUS_PCT,Finance,16.742440265623454,16.742440265623454
EC139,POV_PCT,Poverty,39.535720922182705,39.535720922182705
EC139,GINI,Poverty,61.380263954827925,61.380263954827925
EC139,HIV_PCT,Health,91.18421722459006,91.18421722459006
EC139,MORT_CHILD,Health,23.268298298581986,23.268298298581986
EC139,MURDER,Safety,63.7060031329088,63.7060031329088
EC139,CRIME,Safety,39.87504960803296,39.87504960803296
EC139,AUDIT_CLEAN,Governance,31.97504706507248,31.97504706507248
EC139,UNAUTH_PCT,Governance,43.651889034523045,43.651889034523045
EC141,POP_2022,Demographics,46.23832967359918,46.23832967359918
EC141,POP_DENSITY,Demographics,47.20791451224437,47.20791451224437
EC141,POP_GROWTH_PCT,Demographics,36.83333674346662,36.83333674346662
EC141,PCT_WATER,Infrastructure,17.037806804022985,17.037806804022985
EC141,PCT_SAN,Infrastructure,14.12749594955837,14.12749594955837
EC141,PCT_ELEC,Infrastructure,58.06489766562454,58.06489766562454
EC141,REV_PC,Finance,39.46599819828573,39.46599819828573
EC141,GRANT_PCT,Finance,33.07822200687667,33.07822200687667
EC141,SURPLUS_PCT,Finance,45.17011253446307,45.17011253446307
EC141,POV_PCT,Poverty,60.89864505831255,60.89864505831255
EC141,GINI,Poverty,48.60727886052796,48.60727886052796
EC141,HIV_PCT,Health,31.87890126718065,31.87890126718065
EC141,MORT_CHILD,Health,69.52585911297899,69.52585911297899
EC141,MURDER,Safety,76.58371005963264,76.58371005963264
EC141,CRIME,Safety,54.89113310645706,54.89113310645706
EC141,AUDIT_CLEAN,Governance,64.4732702268818,64.4732702268818
EC141,UNAUTH_PCT,Governance,69.83919993627623,69.83919993627623
EC142,POP_2022,Demographics,52.60198632809028,52.60198632809028
EC142,POP_DENSITY,Demographics,42.281983542252476,42.281983542252476
EC142,POP_GROWTH_PCT,Demographics,41.966940941497654,41.966940941497654
EC142,PCT_WATER,Infrastructure,40.393211466930055,40.393211466930055
EC142,PCT_SAN,Infrastructure,8.053246509059129,8.053246509059129
EC142,PCT_ELEC,Infrastructure,44.01446313719171,44.01446313719171
EC142,REV_PC,Finance,2.883720577468921,2.883720577468921
EC142,GRANT_PCT,Finance,14.108010897498902,14.108010897498902
EC142,SURPLUS_PCT,Finance,56.07130135616175,56.07130135616175
EC142,POV_PCT,Poverty,46.80440325388395,46.80440325388395
EC142,GINI,Poverty,59.747965793717256,59.747965793717256
EC142,HIV_PCT,Health,24.566512326254156,24.566512326254156
EC142,MORT_CHILD,Health,6.95502317446465,6.95502317446465
EC142,MURDER,Safety,25.191256058593144,25.191256058593144
EC142,CRIME,Safety,32.04062594481148,32.04062594481148
EC142,AUDIT_CLEAN,Governance,31.579774326800194,31.579774326800194
EC142,UNAUTH_PCT,Governance,52.67360957513404,52.67360957513404
EC145,POP_2022,Demographics,32.77459149993109,32.77459149993109
EC145,POP_DENSITY,Demographics,47.040689436058486,47.040689436058486
EC145,POP_GROWTH_PCT,Demographics,20.22745701130788,20.22745701130788
EC145,PCT_WATER,Infrastructure,49.00634556087626,49.00634556087626
EC145,PCT_SAN,Infrastructure,40.062171003712734,40.062171003712734
EC145,PCT_ELEC,Infrastructure,25.00373323430965,25.00373323430965
EC145,REV_PC,Finance,35.28341275650294,35.28341275650294
EC145,GRANT_PCT,Finance,36.31648506969557,36.31648506969557
EC145,SURPLUS_PCT,Finance,34.59689741325808,34.59689741325808
EC145,POV_PCT,Poverty,75.42682484535368,75.42682484535368
EC145,GINI,Poverty,38.03107995384241,38.03107995384241
EC145,HIV_PCT,Health,35.12207779645325,35.12207779645325
EC145,MORT_CHILD,Health,1.9490191522028368,1.9490191522028368
EC145,MURDER,Safety,22.115852960410454,22.115852960410454
EC145,CRIME,Safety,34.738531510872946,34.738531510872946
EC145,AUDIT_CLEAN,Governance,26.282946476467146,26.282946476467146
EC145,UNAUTH_PCT,Governance,67.63415186755594,67.63415186755594
EC153,POP_2022,Demographics,36.70124449207563,36.70124449207563
EC153,POP_DENSITY,Demographics,65.76888498636505,65.76888498636505
EC153,POP_GROWTH_PCT,Demographics,41.23409268100736,41.23409268100736
EC153,PCT_WATER,Infrastructure,40.74455672843153,40.74455672843153
EC153,PCT_SAN,Infrastructure,38.22407104574998,38.22407104574998
EC153,PCT_ELEC,Infrastructure,40.07592503242918,40.07592503242918
EC153,REV_PC,Finance,74.3759000609972,74.3759000609972
EC153,GRANT_PCT,Finance,6.392214535024365,6.392214535024365
EC153,SURPLUS_PCT,Finance,0.030914888773580174,0.030914888773580174
EC153,POV_PCT,Poverty,29.136583378877724,29.136583378877724
EC153,GINI,Poverty,40.29055763875138,40.29055763875138
EC153,HIV_PCT,Health,53.802088495280245,53.802088495280245
EC153,MORT_CHILD,Health,49.461743960549505,49.461743960549505
EC153,MURDER,Safety,32.3150817423886,32.3150817423886
EC153,CRIME,Safety,60.38087386483525,60.38087386483525
EC153,AUDIT_CLEAN,Governance,60.60390806305462,60.60390806305462
EC153,UNAUTH_PCT,Governance,43.68115662543131,43.68115662543131
EC154,POP_2022,Demographics,59.253151449736826,59.253151449736826
EC154,POP_DENSITY,Demographics,45.452905268642574,45.452905268642574
EC154,POP_GROWTH_PCT,Demographics,28.770339464342328,28.770339464342328
EC154,PCT_WATER,Infrastructure,53.95633678000009,53.95633678000009
EC154,PCT_SAN,Infrastructure,42.21226245157355,42.21226245157355
EC154,PCT_ELEC,Infrastructure,40.02679693508974,40.02679693508974
EC154,REV_PC,Finance,69.45907144379149,69.45907144379149
EC154,GRANT_PCT,Finance,9.017442570801734,9.017442570801734
EC154,SURPLUS_PCT,Finance,11.646316596808607,11.646316596808607
EC154,POV_PCT,Poverty,16.2585914725126,16.2585914725126
EC154,GINI,Poverty,32.734787048623886,32.734787048623886
EC154,HIV_PCT,Health,34.907836604679396,34.907836604679396
EC154,MORT_CHILD,Health,9.853487044539051,9.853487044539051
EC154,MURDER,Safety,20.296839353783472,20.296839353783472
EC154,CRIME,Safety,22.783166429528595,22.783166429528595
EC154,AUDIT_CLEAN,Governance,89.14848184151784,89.14848184151784
EC154,UNAUTH_PCT,Governance,76.03483895494293,76.03483895494293
EC155,POP_2022,Demographics,41.765011646307016,41.765011646307016
EC155,POP_DENSITY,Demographics,42.72833419386402,42.72833419386402
EC155,POP_GROWTH_PCT,Demographics,27.015920056234116,27.015920056234116
EC155,PCT_WATER,Infrastructure,11.837391735494663,11.837391735494663
EC155,PCT_SAN,Infrastructure,47.66239627182952,47.66239627182952
EC155,PCT_ELEC,Infrastructure,30.042960335119485,30.042960335119485
EC155,REV_PC,Finance,48.3029893667598,48.3029893667598
EC155,GRANT_PCT,Finance,17.995883019130453,17.995883019130453
EC155,SURPLUS_PCT,Finance,34.76051083379485,34.76051083379485
EC155,POV_PCT,Poverty,52.97254190605662,52.97254190605662
EC155,GINI,Poverty,57.32419195567875,57.32419195567875
EC155,HIV_PCT,Health,58.34943917484029,58.34943917484029
EC155,MORT_CHILD,Health,23.590220316859252,23.590220316859252
EC155,MURDER,Safety,67.09371460271123,67.09371460271123
EC155,CRIME,Safety,33.99576606796299,33.99576606796299
EC155,AUDIT_CLEAN,Governance,62.65715829214613,62.65715829214613
EC155,UNAUTH_PCT,Governance,49.78722646763614,49.78722646763614
EC156,POP_2022,Demographics,32.472250018441045,32.472250018441045
EC156,POP_DENSITY,Demographics,53.67604590837624,53.67604590837624
EC156,POP_GROWTH_PCT,Demographics,67.30727484127536,67.30727484127536
EC156,PCT_WATER,Infrastructure,72.25930760949198,72.25930760949198
EC156,PCT_SAN,Infrastructure,57.18024205111163,57.18024205111163
EC156,PCT_ELEC,Infrastructure,90.63557781202105,90.63557781202105
EC156,REV_PC,Finance,80.15021541973118,80.15021541973118
EC156,GRANT_PCT,Finance,54.866917672004945,54.866917672004945
EC156,SURPLUS_PCT,Finance,75.0024362427389,75.0024362427389
EC156,POV_PCT,Poverty,98.67586970376374,98.67586970376374
EC156,GINI,Poverty,99.20969201566054,99.20969201566054
EC156,HIV_PCT,Health,35.44000238355005,35.44000238355005
EC156,MORT_CHILD,Health,41.46933777685699,41.46933777685699
EC156,MURDER,Safety,89.69837573467701,89.69837573467701
EC156,CRIME,Safety,38.834378983247255,38.834378983247255
EC156,AUDIT_CLEAN,Governance,33.549177334166416,33.549177334166416
EC156,UNAUTH_PCT,Governance,50.27611738601907,50.27611738601907
EC157,POP_2022,Demographics,48.40453418949171,48.40453418949171
EC157,POP_DENSITY,Demographics,37.952065867778074,37.952065867778074
EC157,POP_GROWTH_PCT,Demographics,26.988727591888157,26.988727591888157
EC157,PCT_WATER,Infrastructure,26.51575076550982,26.51575076550982
EC157,PCT_SAN,Infrastructure,25.753258711745826,25.753258711745826
EC157,PCT_ELEC,Infrastructure,22.40980742682115,22.40980742682115
EC157,REV_PC,Finance,85.63265754552123,85.63265754552123
EC157,GRANT_PCT,Finance,45.9502214237111,45.9502214237111
EC157,SURPLUS_PCT,Finance,57.73518108809477,57.73518108809477
EC157,POV_PCT,Poverty,30.218450637621526,30.218450637621526
EC157,GINI,Poverty,36.28086645627902,36.28086645627902
EC157,HIV_PCT,Health,25.728920372592903,25.728920372592903
EC157,MORT_CHILD,Health,13.034166698384041,13.034166698384041
EC157,MURDER,Safety,12.439814463042676,12.439814463042676
EC157,CRIME,Safety,3.7876264003921065,3.7876264003921065
EC157,AUDIT_CLEAN,Governance,4.995675559032151,4.995675559032151
EC157,UNAUTH_PCT,Governance,16.092820514037946,16.092820514037946
EC441,POP_2022,Demographics,51.49911358763262,51.49911358763262
EC441,POP_DENSITY,Demographics,24.111276645912913,24.111276645912913
EC441,POP_GROWTH_PCT,Demographics,50.81127524642348,50.81127524642348
EC441,PCT_WATER,Infrastructure,33.21965153801751,33.21965153801751
EC441,PCT_SAN,Infrastructure,40.65117651430319,40.65117651430319
EC441,PCT_ELEC,Infrastructure,6.982060093908498,6.982060093908498
EC441,REV_PC,Finance,35.479019083853416,35.479019083853416
EC441,GRANT_PCT,Finance,39.574284681486915,39.574284681486915
EC441,SURPLUS_PCT,Finance,13.467054155326142,13.467054155326142
EC441,POV_PCT,Poverty,36.19080741232332,36.19080741232332
EC441,GINI,Poverty,36.32375517149666,36.32375517149666
EC441,HIV_PCT,Health,14.008947577398343,14.008947577398343
EC441,MORT_CHILD,Health,2.544631354580101,2.544631354580101
EC441,MURDER,Safety,1.3174333620345564,1.3174333620345564
EC441,CRIME,Safety,26.730110838429237,26.730110838429237
EC441,AUDIT_CLEAN,Governance,31.540197375786295,31.540197375786295
EC441,UNAUTH_PCT,Governance,9.149483390841711,9.149483390841711
EC442,POP_2022,Demographics,60.531706826521976,60.531706826521976
EC442,POP_DENSITY,Demographics,71.4107407227697,71.4107407227697
EC442,POP_GROWTH_PCT,Demographics,72.36381429330602,72.36381429330602
EC442,PCT_WATER,Infrastructure,91.03760240244978,91.03760240244978
EC442,PCT_SAN,Infrastructure,85.53961664396087,85.53961664396087
EC442,PCT_ELEC,Infrastructure,39.97417134486912,39.97417134486912
EC442,REV_PC,Finance,93.67172419076044,93.67172419076044
EC442,GRANT_PCT,Finance,49.3804699088857,49.3804699088857
EC442,SURPLUS_PCT,Finance,80.89745624908855,80.89745624908855
EC442,POV_PCT,Poverty,61.359732521021776,61.359732521021776
EC442,GINI,Poverty,51.75701243086065,51.75701243086065
EC442,HIV_PCT,Health,23.846062804501344,23.846062804501344
EC442,MORT_CHILD,Health,56.56870979567304,56.56870979567304
EC442,MURDER,Safety,28.81233529388782,28.81233529388782
EC442,CRIME,Safety,79.34598471685544,79.34598471685544
EC442,AUDIT_CLEAN,Governance,90.33585314278497,90.33585314278497
EC442,UNAUTH_PCT,Governance,44.0617802140662,44.0617802140662
EC443,POP_2022,Demographics,31.039414850385423,31.039414850385423
EC443,POP_DENSITY,Demographics,10.492169559840491,10.492169559840491
EC443,POP_GROWTH_PCT,Demographics,12.430305397264208,12.430305397264208
EC443,PCT_WATER,Infrastructure,40.489894077307426,40.489894077307426
EC443,PCT_SAN,Infrastructure,24.22923476313175,24.22923476313175
EC443,PCT_ELEC,Infrastructure,59.79296083862023,59.79296083862023
EC443,REV_PC,Finance,15.35535042594158,15.35535042594158
EC443,GRANT_PCT,Finance,44.98672664948978,44.98672664948978
EC443,SURPLUS_PCT,Finance,26.94826825915564,26.94826825915564
EC443,POV_PCT,Poverty,40.91556019488466,40.91556019488466
EC443,GINI,Poverty,16.056846853401066,16.056846853401066
EC443,HIV_PCT,Health,24.008823248968344,24.008823248968344
EC443,MORT_CHILD,Health,22.690022414021307,22.690022414021307
EC443,MURDER,Safety,8.278857703084256,8.278857703084256
EC443,CRIME,Safety,38.24163069163505,38.24163069163505
EC443,AUDIT_CLEAN,Governance,38.004980111567285,38.004980111567285
EC443,UNAUTH_PCT,Governance,36.87109389811133,36.87109389811133
EC444,POP_2022,Demographics,60.73931307835289,60.73931307835289
EC444,POP_DENSITY,Demographics,58.98689602472607,58.98689602472607
EC444,POP_GROWTH_PCT,Demographics,22.501106203017294,22.501106203017294
EC444,PCT_WATER,Infrastructure,37.46104636868357,37.46104636868357
EC444,PCT_SAN,Infrastructure,17.527986214835746,17.527986214835746
EC444,PCT_ELEC,Infrastructure,30.46710632229111,30.46710632229111
EC444,REV_PC,Finance,18.005011017622707,18.005011017622707
EC444,GRANT_PCT,Finance,62.40140618272102,62.40140618272102
EC444,SURPLUS_PCT,Finance,37.273963006859255,37.273963006859255
EC444,POV_PCT,Poverty,25.639417437911558,25.639417437911558
EC444,GINI,Poverty,53.87237143712754,53.87237143712754
EC444,HIV_PCT,Health,13.412308195908231,13.412308195908231
EC444,MORT_CHILD,Health,10.282051897305791,10.282051897305791
EC444,MURDER,Safety,45.916773104395475,45.916773104395475
EC444,CRIME,Safety,31.209368962347362,31.209368962347362
EC444,AUDIT_CLEAN,Governance,35.008926005215216,35.008926005215216
EC444,UNAUTH_PCT,Governance,3.4720779336290235,3.4720779336290235
NMA,POP_2022,Demographics,49.53532578299268,49.53532578299268
NMA,POP_DENSITY,Demographics,90.07018820802685,90.07018820802685
NMA,POP_GROWTH_PCT,Demographics,66.48399239591726,66.48399239591726
NMA,PCT_WATER,Infrastructure,53.39413090285624,53.39413090285624
NMA,PCT_SAN,Infrastructure,41.218921797901245,41.218921797901245
NMA,PCT_ELEC,Infrastructure,42.10854296261212,42.10854296261212
NMA,REV_PC,Finance,7.416042215999646,7.416042215999646
NMA,GRANT_PCT,Finance,55.15280841842321,55.15280841842321
NMA,SURPLUS_PCT,Finance,66.90966216963707,66.90966216963707
NMA,POV_PCT,Poverty,18.487613456587695,18.487613456587695
NMA,GINI,Poverty,36.77166215386368,36.77166215386368
NMA,HIV_PCT,Health,26.850707355331558,26.850707355331558
NMA,MORT_CHILD,Health,30.69297610382473,30.69297610382473
NMA,MURDER,Safety,51.06963253643801,51.06963253643801
NMA,CRIME,Safety,8.311956900230513,8.311956900230513
NMA,AUDIT_CLEAN,Governance,62.28540876714128,62.28540876714128
NMA,UNAUTH_PCT,Governance,65.07710139867365,65.07710139867365
DC16,POP_2022,Demographics,29.97794823926175,29.97794823926175
DC16,POP_DENSITY,Demographics,14.614170199690832,14.614170199690832
DC16,POP_GROWTH_PCT,Demographics,15.071627479952209,15.071627479952209
DC16,PCT_WATER,Infrastructure,59.65803868205393,59.65803868205393
DC16,PCT_SAN,Infrastructure,20.55988561457145,20.55988561457145
DC16,PCT_ELEC,Infrastructure,28.049531756129618,28.049531756129618
DC16,REV_PC,Finance,11.399984430654818,11.399984430654818
DC16,GRANT_PCT,Finance,51.091406031696735,51.091406031696735
DC16,SURPLUS_PCT,Finance,21.497720957130774,21.497720957130774
DC16,POV_PCT,Poverty,43.07908041471223,43.07908041471223
DC16,GINI,Poverty,46.30920838338186,46.30920838338186
DC16,HIV_PCT,Health,71.72451679460039,71.72451679460039
DC16,MORT_CHILD,Health,30.941161126492595,30.941161126492595
DC16,MURDER,Safety,42.520887392452224,42.520887392452224
DC16,CRIME,Safety,5.2988904174512825,5.2988904174512825
DC16,AUDIT_CLEAN,Governance,58.80827126587488,58.80827126587488
DC16,UNAUTH_PCT,Governance,19.789823038572706,19.789823038572706
DC18,POP_2022,Demographics,38.784916718245086,38.784916718245086
DC18,POP_DENSITY,Demographics,49.55504410301579,49.55504410301579
DC18,POP_GROWTH_PCT,Demographics,18.74231309320301,18.74231309320301
DC18,PCT_WATER,Infrastructure,54.57540057857876,54.57540057857876
DC18,PCT_SAN,Infrastructure,69.34932545850022,69.34932545850022
DC18,PCT_ELEC,Infrastructure,55.858676469945834,55.858676469945834
DC18,REV_PC,Finance,18.222048716425498,18.222048716425498
DC18,GRANT_PCT,Finance,47.52381411340681,47.52381411340681
DC18,SURPLUS_PCT,Finance,64.84057805958982,64.84057805958982
DC18,POV_PCT,Poverty,12.440224680681844,12.440224680681844
DC18,GINI,Poverty,28.504679723645722,28.504679723645722
DC18,HIV_PCT,Health,67.5308720816304,67.5308720816304
DC18,MORT_CHILD,Health,55.401908683945734,55.401908683945734
DC18,MURDER,Safety,58.23943164253508,58.23943164253508
DC18,CRIME,Safety,87.18989615246623,87.18989615246623
DC18,AUDIT_CLEAN,Governance,59.37105557012405,59.37105557012405
DC18,UNAUTH_PCT,Governance,63.15776020866359,63.15776020866359
DC19,POP_2022,Demographics,84.21491054436652,84.21491054436652
DC19,POP_DENSITY,Demographics,25.723908838190184,25.723908838190184
DC19,POP_GROWTH_PCT,Demographics,14.042344727630098,14.042344727630098
DC19,PCT_WATER,Infrastructure,38.555927964942654,38.555927964942654
DC19,PCT_SAN,Infrastructure,38.7798205877779,38.7798205877779
DC19,PCT_ELEC,Infrastructure,19.465692161075836,19.465692161075836
DC19,REV_PC,Finance,9.352059608903048,9.352059608903048
DC19,GRANT_PCT,Finance,76.19688844180156,76.19688844180156
DC19,SURPLUS_PCT,Finance,36.536869407760456,36.536869407760456
DC19,POV_PCT,Poverty,15.354292371958486,15.354292371958486
DC19,GINI,Poverty,48.31860604559197,48.31860604559197
DC19,HIV_PCT,Health,27.81709696877331,27.81709696877331
DC19,MORT_CHILD,Health,24.942371073643375,24.942371073643375
DC19,MURDER,Safety,41.24545743828986,41.24545743828986
DC19,CRIME,Safety,4.162354635366199,4.162354635366199
DC19,AUDIT_CLEAN,Governance,37.052544078343445,37.052544078343445
DC19,UNAUTH_PCT,Governance,68.25909615463505,68.25909615463505
DC20,POP_2022,Demographics,44.323553243946215,44.323553243946215
DC20,POP_DENSITY,Demographics,27.47575792433071,27.47575792433071
DC20,POP_GROWTH_PCT,Demographics,24.85789439143516,24.85789439143516
DC20,PCT_WATER,Infrastructure,26.793200533097814,26.793200533097814
DC20,PCT_SAN,Infrastructure,29.92074643904438,29.92074643904438
DC20,PCT_ELEC,Infrastructure,27.44386934483456,27.44386934483456
DC20,REV_PC,Finance,53.326228821491334,53.326228821491334
DC20,GRANT_PCT,Finance,0.33581793582033725,0.33581793582033725
DC20,SURPLUS_PCT,Finance,52.24000100824268,52.24000100824268
DC20,POV_PCT,Poverty,27.406269497148777,27.406269497148777
DC20,GINI,Poverty,42.53895571390744,42.53895571390744
